0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,rating,rating_category,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Short,genre_Sport,genre_Thriller,genre_War,genre_Western
3.2038075174187903,3.3105278275566845,3.0805490556863298,2.7145833168473987,2.40994107491321,1.993775481671045,1.583635340579743,1.2468713502454782,0.7968099643288531,0.5085540130000633,0.4255098458128071,0.3686879425155478,0.3990146520344435,0.4378861665198953,0.41129649701094323,0.5073993096262044,0.650677003715303,0.7433576954225821,0.7777468613567816,0.7001298000266625,0.503210885570116,0.24570153589617053,-0.06059927997501507,-0.3463463757915113,-0.5558095678095255,-0.6792578557784464,-0.6821131223028978,-0.5569012873629922,-0.4076821195502192,-0.24530983057885283,-0.11934218979423968,-0.12211347789150116,-0.1758491739895374,-0.3177622186368029,-0.513431953988902,-0.6629765382070352,-0.8164786058064851,-0.9148803278660652,-0.9223754024927499,-0.8362450281062707,-0.6638898036027238,-0.45288350798509786,-0.19367359516056012,0.056781566629446965,0.2802901505949456,0.4405839734933658,0.4460950577776926,0.38141067423479375,0.244011470048977,0.06910540081954158,-0.035489730245282194,-0.17520883848221563,-0.3024466529780736,-0.2931775340770058,-0.21985386983696226,-0.1167598531581551,-0.021003451555051678,0.032091909035662766,0.1568103707158285,0.3405551694069842,0.4071605594718485,0.3323357808457882,0.2695199173078611,0.2111759050177878,0.12383834074045601,0.0033083031163786652,-0.09771774479288108,-0.11376812168952055,-0.10487690571080661,-0.18357518929099367,-0.21654721926636616,-0.13415388488983043,-0.0656904721233932,-0.07589385102694687,-0.13831081703572268,-0.17088394948194388,-0.1507186296530071,-0.2085692686833407,-0.3712564767566686,-0.49711914450729455,-0.5771610829225174,-0.6274431662023756,-0.6549670957138136,-0.6943844699759987,-0.7459472242705004,-0.7710882659104294,-0.7760744850248205,-0.762963353079822,-0.7455693213481466,-0.7475323170837067,-0.7644539701624398,-0.7732507104105651,-0.7859314529162162,-0.8033254846478917,-0.8192918831173414,-0.8265455197658554,-0.8005227046404341,-0.7809942212176861,-0.7585481872703213,-0.7312352535571975,-1.7039930665275358,High,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.6418687581378695,1.7894197722366232,1.837914729711218,1.8263456934030908,1.8416127501146953,1.6085356843175327,1.3227363826762955,1.0589216426997692,0.7662012753492713,0.509104040325851,0.2713450771371296,0.13088815539036777,0.19643471887218994,0.27053083411251067,0.2955688071195421,0.3177569295404074,0.2980115361933988,0.25933499252400066,0.2371468701031354,0.14452672605273453,0.006919654892138916,-0.12376635055919596,-0.23124642980889193,-0.27826896448063393,-0.2959787502660952,-0.31755619041849625,-0.3281413497385421,-0.33730158376550484,-0.35032947215940735,-0.3845276791934015,-0.4628985703129715,-0.5634575838534067,-0.6324646801898594,-0.6870189628393263,-0.7250848242402601,-0.7444230960749593,-0.7548046946388504,-0.7318023291933662,-0.669309177053865,-0.6353145307760254,-0.6269685397736816,-0.5526688637772063,-0.4179116432027768,-0.3385229483024332,-0.3153170221007943,-0.30188201219458227,-0.28193305809141905,-0.27094077725906374,-0.3617288745040721,-0.53862317160253,-0.6725661491523406,-0.7489014327103632,-0.8136337531675666,-0.7898171446974634,-0.618418988015183,-0.19175564311487486,0.42279427971624656,0.8211626795110477,1.065028465384411,1.1863506760526283,1.3644663376880148,1.5602917851088622,1.3783084691065361,0.8227911655602856,0.47551651556032104,0.2662560582332615,0.25750294571860816,0.209869728778402,-0.019339682651820875,-0.13251946307384924,0.15205847403045944,0.5937853148862174,0.9274213942238153,1.0607536895051617,0.9117472159999014,0.6853876551558448,0.4981117594934957,0.12274572514417871,-0.3637644820656193,-0.7157210294571427,-0.9357702068604027,-0.9872710781675488,-0.9404521042519615,-0.8814194849670905,-0.8099696595567814,-0.6481388584137733,-0.4010161004419344,-0.16997464220631903,0.0702270500562591,0.17933561535519285,0.13801278185578322,0.09180449020866013,-0.046413263220399625,-0.2965894325345594,-0.5553151536072176,-0.8115981456060192,-0.9239636830034287,-0.900554196045635,-0.8954244649905359,-0.9315463211701923,-1.9619810468632293,High,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.1465327912309506,2.074483356107435,1.9220003897461109,1.6882017648668717,1.3670013322600092,1.0995406985808158,0.879502881752468,0.6639252506650809,0.46609298937500604,0.36628497060234927,0.5768122944808776,0.9805090259296462,1.3730351752486991,1.7675611806534082,2.0819647849393483,2.3105399903777735,2.419335439890067,2.2364663343049647,1.8586291428371133,1.490037187699672,1.1312194919257326,0.86548153606697,0.6669429172622893,0.5721926567271265,0.574669378645428,0.5611636441414775,0.5854480366689383,0.6432605678485431,0.6589598851826619,0.6481782467476976,0.5997987178201071,0.5226939832985465,0.44888558384514665,0.3234862621224356,0.16000622325154493,0.03138060612984317,-0.058867742904002804,-0.10247116247650546,-0.10643659991609634,-0.1280505437807436,-0.16106456145706702,-0.18042531426246536,-0.18698669007851895,-0.20873028184141665,-0.2459645621366508,-0.29681187174818063,-0.33909794945800076,-0.3484013038117647,-0.36067910879665366,-0.39125664010930505,-0.41342941112158355,-0.4343653113804383,-0.45586599960983226,-0.4685074147921132,-0.5044884320709265,-0.5460607012375057,-0.5776947884106117,-0.6089518535347828,-0.628838648961818,-0.6376427843970314,-0.6466793919256595,-0.6548397584868016,-0.6635500109612131,-0.6721470078003714,-0.6824309175225122,-0.696872501223029,-0.7102798821489964,-0.7158860360940326,-0.714680459660876,-0.7217350935725723,-0.7322782990912139,-0.7342215273592434,-0.7304051104923541,-0.726228063839527,-0.7285691770366699,-0.7362422463250777,-0.7441001011236358,-0.757213911521381,-0.7683010421303837,-0.77511575292003,-0.7784269900454607,-0.7753720683050769,-0.7659107521442492,-0.7587860785633832,-0.7541127934034595,-0.7467988636952627,-0.739610111268135,-0.7387189682433792,-0.7402672919937494,-0.747278709939362,-0.7557415882630887,-0.7589947073651657,-0.7698061499146703,-0.7822687404097092,-0.7898106715941398,-0.7978369196398506,-0.8039273904461669,-0.8012922099855594,-0.798581426421068,-0.7958791618659825,-0.8904146092455961,High,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.2442278625050225,0.9749710607176517,0.7924356416546031,0.6588279837489661,0.11060864578133878,-0.2303726833967145,-0.2903434558904454,-0.35285928497328506,-0.42193634835718274,-0.4903162060177412,-0.19764833554599745,0.4578264716313641,0.8531310364781535,0.9547747667117684,1.0529247973610711,1.1490377599434045,1.2423005318914515,0.973319757088804,0.33564500409997133,-0.0568988647347205,-0.15550915344099528,-0.25008110386220733,-0.3424429632802181,-0.4336533252260635,-0.16813897545620407,0.4282642670979925,0.8081553010146268,0.8953724981513717,0.9752605118957031,1.051122972300999,1.1263657889888525,0.8438721785653979,0.23573235555841252,-0.14678896792084403,-0.23845447394525074,-0.32501111553726697,-0.40566452138374837,-0.48215514880383753,-0.5532812128709962,-0.3588554246599495,0.07029856328793319,0.3191720273090454,0.37650910092121376,0.4280861301833497,0.47021678899100045,0.5106743245285842,0.31902031261619174,-0.09387719029348908,-0.3451891696868184,-0.4037442224904925,-0.45621023166637265,-0.49999696714938796,-0.5426645936901728,-0.36017653574940656,0.043710137200442416,0.279609437993352,0.33965777249298007,0.3886820741983909,0.4335606440721122,0.4747460692035,0.2900683761731756,-0.0975140812733039,-0.31621933431936455,-0.3769674315315373,-0.4266062629759794,-0.47102713178193406,-0.5116909311154201,-0.5507693971415577,-0.4558965743238435,-0.23021159307677427,-0.10143991203332899,-0.07191435767856806,-0.04754454589162994,-0.027768791377061564,-0.007860073423812366,-0.1206394916469471,-0.35726668203366063,-0.4867730713087911,-0.517415177616577,-0.5432467348992691,-0.5640256815120896,-0.584120207347598,-0.6035149704705616,-0.4925407866264398,-0.2653608190239463,-0.1336903645513118,-0.10638683381604405,-0.08312931233345518,-0.06356834491214045,-0.04579215595619536,-0.14774613421339902,-0.36695852345186414,-0.49849857147502313,-0.5257160169070424,-0.5489956989627448,-0.5689112355538751,-0.5873377520977271,-0.6029088219739259,-0.6126575706074451,-0.6132464452214489,-0.6197204861906026,High,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.958125881118779,2.791580673278863,2.6924378739223918,2.6311570817662067,2.3002244340258287,2.0524801642002353,1.9045543285291886,1.7406783436699853,1.6067019166627696,1.4893377792133913,1.3986064283194248,1.3978032151917668,1.3728344861186144,1.2682239093739958,1.2288386228112527,1.211131958681661,1.194387612293988,1.1689040914022506,1.044697129667888,0.9164854164011379,0.8504351687943217,0.7035032950051406,0.5247129319966163,0.326303555786542,0.08976599624928713,-0.08773818273584635,-0.18662665042004087,-0.23845913291363963,-0.21573059680927428,-0.17018796167465244,-0.1022083938370237,0.007067041806258723,0.07338962347781738,0.10583936312204309,0.11041521182817327,0.05122184274726771,-0.03548159805379116,-0.15126008123915952,-0.2960989338277443,-0.3910797921857026,-0.4529104970308796,-0.4850786215078643,-0.48614435724905214,-0.48668319154268075,-0.48456789569608827,-0.47239789535985505,-0.447834441095805,-0.4332223617135788,-0.4289145158910251,-0.42278200531726123,-0.4204257543715166,-0.4321157007299451,-0.46746750853828123,-0.5119947910595644,-0.5439924968163857,-0.564796662611271,-0.5864109360670992,-0.6061519294729152,-0.613659280696794,-0.6070948894867654,-0.5951456909985448,-0.5780384976989054,-0.5670086587067529,-0.5623505175584692,-0.5652413600081289,-0.57476951661602,-0.5857390726376581,-0.6011707175662304,-0.6218872874318201,-0.6372802169042557,-0.6461963510959583,-0.6502948859593072,-0.6466534232961475,-0.6408867649437303,-0.6326884577366994,-0.6208779454372424,-0.6148088115348257,-0.6147348278891946,-0.6156784066432114,-0.6204768250264013,-0.6284129631857119,-0.6390282462662638,-0.6524596810192251,-0.6596124057362077,-0.6611307057135142,-0.6618044253634547,-0.6619393107197667,-0.6606581650091606,-0.658433440544538,-0.6550736814400716,-0.6499361934456022,-0.6464533934394412,-0.6451606684485751,-0.6454570449883613,-0.6479028364753537,-0.6513663671448988,-0.6560441311956079,-0.6610629831290923,-0.6655787757361027,-0.6687978023896829,-0.6807685374552729,High,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7151914567841544,3.5287275051138294,3.206896243945939,2.865447606312041,2.3622328313497154,1.9146468403963457,1.4947499431341547,1.1187423546416604,0.781760210191081,0.6038814919686448,0.5872868701690349,0.6247142450310574,0.7095176931722135,0.860267440126808,1.026621551998873,1.1974741236681672,1.261130823677282,1.1562652855551927,1.0084069730418888,0.8247677587467172,0.5787787233041023,0.32026000638888535,0.06275726891653742,-0.07951945066659451,-0.07764843849565976,-0.05691802032272837,-0.009079804833590626,0.09029464533811006,0.17862974465053788,0.25099615837641365,0.2781212598004718,0.23182333910362593,0.1638252737985694,0.06612773536439091,-0.0729125254364826,-0.19167790773913565,-0.28772291709616793,-0.3343150076264944,-0.33068079237225995,-0.3049253247481295,-0.266550843084423,-0.23671581082613907,-0.21422932982836945,-0.19440345899063774,-0.17518726044391272,-0.17966310942268043,-0.23036582911903494,-0.2944638588070087,-0.3407653055574159,-0.3785555730368278,-0.4222553564276072,-0.46970131608832444,-0.4977309207719127,-0.49614877172384897,-0.4885383845410106,-0.47296062369765973,-0.4449241696550287,-0.42352760944330725,-0.40348954951739374,-0.385436596040523,-0.3900016189138545,-0.41881785088642054,-0.4550989409962186,-0.496048323273023,-0.5287280256872416,-0.560144704530957,-0.5887154614697232,-0.6051689441604106,-0.6010129082396476,-0.5942564430780034,-0.5824475398441231,-0.5609953473223391,-0.544507635466706,-0.5336615123425892,-0.5293795522340206,-0.5403948201474701,-0.5554902080485089,-0.5766191319797981,-0.6064769601743555,-0.6300658530029138,-0.6475136034616668,-0.6576156499481559,-0.6585863724935663,-0.658310458802399,-0.65537356471557,-0.6470218335866141,-0.6331031602800332,-0.6217258283717814,-0.6141578331678831,-0.6109086012565991,-0.6166417439688331,-0.6260382800285209,-0.638248527493876,-0.6561373255472029,-0.6717705159525368,-0.6835852636201947,-0.6910944530658254,-0.6912692248489664,-0.6923950044243811,-0.6954304830019723,-0.7471696680716299,Medium High,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.526369534164537,3.270751344233598,2.9698229274237455,2.610194191512604,2.141823327717582,1.711052739309239,1.2698275091312392,0.8916599289960899,0.6033067261859839,0.4227334031397039,0.45398296942730904,0.5379703191643482,0.6537796013770729,0.8527040494797473,1.008072986865934,1.0849379539577348,1.0848936951604524,0.9511785885001193,0.7556949049603621,0.5261643563744423,0.22810805472659634,-0.009668336103963957,-0.16370151443410688,-0.23593030112542634,-0.1911815161260813,-0.10328126039834214,0.007414560254820822,0.1885008570386344,0.39311684370150324,0.6033157207157542,0.7899035287720758,0.9033465358036474,0.8781702758953756,0.716324991533959,0.491298418037929,0.25103896590951585,0.005130949085366154,-0.21769353509039693,-0.4174833140650978,-0.49238147731379733,-0.4130281664225324,-0.27805296897247694,-0.08630529900460404,0.059156235224774846,0.13209773132265373,0.16340397742484297,0.11014394016747722,0.01004881531500268,-0.13081594312050732,-0.32474114591467107,-0.4778501720034961,-0.5582953902548105,-0.5971093560792219,-0.5589133001729973,-0.49249569356484857,-0.39121100645767587,-0.25670281070410594,-0.16487165992612632,-0.09254735989486527,-0.04045546934512554,-0.057556069222823254,-0.13606832019541001,-0.25059852316667514,-0.3904209155410293,-0.486361281491203,-0.5667084165369272,-0.6284638585474802,-0.6575443154573095,-0.6521234694121063,-0.6431626334358853,-0.6259326836538721,-0.5940165227710695,-0.5719944874058899,-0.5632706501506002,-0.5650996806408711,-0.5857118591571376,-0.6132321220776076,-0.6511517746562883,-0.700429091239499,-0.7365775353050035,-0.7583762778993781,-0.7668832470479844,-0.7622339317786319,-0.7579799475082305,-0.7537512335833739,-0.7440248631844824,-0.7293836247325444,-0.7203171387241011,-0.7207635814953974,-0.7268537347717606,-0.7381081758394031,-0.7505294786818476,-0.7679156191871732,-0.7903583986671627,-0.8073554900673452,-0.816400988839658,-0.8210827129702462,-0.8212767616217717,-0.821793080943659,-0.8227966705875831,-0.8593080653448653,Medium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2.7372568175935843,3.000068241503219,3.091399590983005,3.0902424837962883,2.9803238547588116,2.79915972518338,2.5932979123115127,2.2323560631066646,1.7007130722230275,1.1983285645653736,0.7591003525515714,0.45938311731171166,0.30398493383527,0.2580744471905857,0.3359261931363502,0.5142511214125112,0.6801818982681229,0.7927817489158261,0.8117462779066212,0.7323962005441779,0.6213831706652162,0.45014827180817496,0.19987292196175063,-0.014062723873836194,-0.17113777193595267,-0.2302905145198836,-0.2095117523070949,-0.18066871421090072,-0.12260697567484932,-0.004836111276834936,0.10441357971144298,0.18134018876826938,0.20776459467177658,0.1708050621870884,0.1188621579628384,0.032186751258125916,-0.10916592095051943,-0.2288415805424174,-0.3217805595101909,-0.3697803045133713,-0.38189586128549374,-0.3947754663277698,-0.40458471538727975,-0.38493495525253424,-0.3434769741514309,-0.3095354064261013,-0.2841119607535405,-0.26933187847535406,-0.28462366755974383,-0.30676955283960095,-0.3416785734420054,-0.39891788491610647,-0.44830991228814543,-0.484377930383313,-0.5052861737625228,-0.49960063214013267,-0.49406213137992105,-0.48578702400188034,-0.46841887286014094,-0.44137509906496686,-0.42193052829310485,-0.40920988167701333,-0.4098285586954045,-0.42767732734594066,-0.45150036507533764,-0.4762565998818892,-0.5082486959415063,-0.5347731633244444,-0.5558092758324321,-0.5703803113719458,-0.5698832856228511,-0.5689968952101253,-0.5650240284382005,-0.5539641836041238,-0.5442324274970384,-0.5358558193202425,-0.5310832091589196,-0.5357435524129409,-0.5424270604820828,-0.5535628438037138,-0.5686166270446243,-0.5812360031530525,-0.5920991793946461,-0.5991332480784338,-0.6011106425390391,-0.6041655114458748,-0.607297930877908,-0.6081428688940916,-0.6047803886612496,-0.6024759808501453,-0.6012706948479101,-0.6016691560096713,-0.6051129289979542,-0.6087529099965366,-0.6147179098589485,-0.6239841325237565,-0.6313032440065444,-0.6356616660436217,-0.6379658992173146,-0.637299059695691,-0.6647673549683135,High,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.009200554714961,3.850317116077136,3.5696219943500602,3.2020933032312295,2.5659886256145703,2.07731938888433,1.6845297503227477,1.2578694734488067,0.8309580403196808,0.5490791625492542,0.4649637316430909,0.42430332913257596,0.4249390931693999,0.49200070768223464,0.5703707626595028,0.6249074362840755,0.639858831211313,0.5696649822266665,0.48273208051875727,0.38330872926727516,0.24067909389318312,0.10950444412734366,-0.001900152779781997,-0.07636414049899419,-0.0911563101477014,-0.10968570830423754,-0.13386334842295677,-0.13504935450108138,-0.122751587874094,-0.1033936393934851,-0.08830024763161795,-0.09108612146724991,-0.10201198710642408,-0.12366607367634345,-0.15960653723893317,-0.20206682974064258,-0.24613743043686326,-0.2794563106048581,-0.301122801654386,-0.31872792825253704,-0.3333692111895618,-0.33679780935335357,-0.32871119126901577,-0.32132608096342696,-0.3163955070603716,-0.31696583746726065,-0.3269883468789452,-0.33931791721337323,-0.3576009486221294,-0.3816136780758309,-0.4043265558941122,-0.4236270991996439,-0.43642741953521486,-0.4411086633981391,-0.4439947378634976,-0.443868522283481,-0.4405234820726077,-0.4365014673871001,-0.43297218619715266,-0.4300473477330176,-0.43054338908980677,-0.4340439676922156,-0.43877979126541733,-0.444433821984751,-0.4495901229597933,-0.45516762493132007,-0.460787095392189,-0.46448817862471425,-0.46557691290857545,-0.4667857639033124,-0.46809753762191214,-0.46812389714108027,-0.46742283730187273,-0.46623789938726995,-0.4655759136588292,-0.4668077473977297,-0.46812596455434835,-0.46969099639828843,-0.4721459118265878,-0.47459538306661464,-0.4770531584166016,-0.4785933813013247,-0.47916288474290647,-0.4792228741845687,-0.47871759838184885,-0.477869097519739,-0.47679614449049085,-0.4759600825648774,-0.4751727082217273,-0.4746486189582678,-0.47556062386459563,-0.4771163178919416,-0.4784735747024392,-0.4801504191472949,-0.48164460762991534,-0.48275687596814487,-0.48328337721375053,-0.48307973126402953,-0.4831804475985101,-0.4837692365601943,-0.4890514533403293,Medium High,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.898503524192842,3.6389942666139516,3.2732515330337364,2.821174460238755,2.267068787354009,1.7613386148537546,1.2291235317164968,0.753605160503171,0.37924040324475017,0.16557644597689586,0.2047476542870315,0.28752455684520944,0.4089264555784085,0.6542877132401944,0.8733011433894038,1.0280647598384778,1.1038345708162727,1.0325875269046365,0.9120511399877299,0.7331448058090869,0.4480133542330842,0.20585128618810625,0.04208821142241298,-0.028514242261130546,0.04275232244897531,0.15628521903625137,0.2624813581448483,0.3982652388072238,0.5067591778350111,0.5579909412576746,0.5729601626553011,0.4944508432081131,0.3470882009333739,0.1891124034395446,0.013213584830665743,-0.1256665973779623,-0.22394671614156322,-0.29949186965421,-0.34173339665470387,-0.3655984478543143,-0.3699825162816902,-0.3491026663597999,-0.30158278276616945,-0.26106002841439263,-0.23094515798883122,-0.22064780216981378,-0.24505179568993615,-0.281870512188617,-0.3291978803214763,-0.39535305857846054,-0.45211657875232814,-0.49576437734327683,-0.5173357347226853,-0.5125459029395302,-0.5063569684108755,-0.49440418156852056,-0.47180660235093486,-0.4514187775201309,-0.4332113922218547,-0.41794195440638215,-0.4188137599973533,-0.4332400002885777,-0.45571355512278194,-0.4839913837861386,-0.5079129106751151,-0.5300610403362082,-0.5494831914606404,-0.5602514024013692,-0.5603777827431866,-0.559147972439589,-0.5561834362830077,-0.548932704943792,-0.5430554637162216,-0.5390599264914929,-0.5378422662021152,-0.5418194606075922,-0.5480266369858514,-0.5573547851608431,-0.5701800843817001,-0.5803481990522277,-0.5876273365188719,-0.5909129224971833,-0.5915442857014851,-0.5904774404085612,-0.5877574527376377,-0.5823838144540392,-0.5743304753887728,-0.5687233952807146,-0.5655709209540377,-0.564062737332951,-0.5665679625641575,-0.5712331978025967,-0.5780095737389963,-0.5873225091538011,-0.5940919518410889,-0.5980916288213551,-0.6002370991993828,-0.6004887548263228,-0.6007958383020672,-0.6011965043734874,-0.6101472027646182,Medium High,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
